FILE, GAIA ROW, GALEX ROW, GAIA RA, GALEX RA, GAIA DEC, GALEX DEC
Ruprecht_134,10,3,268.1854645453950,268.18599263291,-29.537927449423600,-29.5382640049005
Ruprecht_134,10,4,268.1854645453950,268.185507637091,-29.537927449423600,-29.538842462009
Ruprecht_134,11,2,268.18606508155600,268.185771509664,-29.53878431571890,-29.5384751180561
Ruprecht_134,11,3,268.18606508155600,268.18599263291,-29.53878431571890,-29.5382640049005
Ruprecht_134,11,4,268.18606508155600,268.185507637091,-29.53878431571890,-29.538842462009
Ruprecht_134,13,4,268.18413439009300,268.185507637091,-29.537752619701000,-29.538842462009
Ruprecht_134,14,3,268.18723065944500,268.18599263291,-29.538558030184500,-29.5382640049005
Ruprecht_134,15,3,268.187274399985,268.18599263291,-29.538135201727400,-29.5382640049005
Ruprecht_134,16,2,268.18586338164500,268.185771509664,-29.53823913376350,-29.5384751180561
Ruprecht_134,16,3,268.18586338164500,268.18599263291,-29.53823913376350,-29.5382640049005
Ruprecht_134,16,4,268.18586338164500,268.185507637091,-29.53823913376350,-29.538842462009
Ruprecht_134,17,2,268.18573101422000,268.185771509664,-29.53882952596890,-29.5384751180561
Ruprecht_134,17,3,268.18573101422000,268.18599263291,-29.53882952596890,-29.5382640049005
Ruprecht_134,17,4,268.18573101422000,268.185507637091,-29.53882952596890,-29.538842462009
Ruprecht_134,18,2,268.1864275136500,268.185771509664,-29.538869283444400,-29.5384751180561
Ruprecht_134,18,3,268.1864275136500,268.18599263291,-29.538869283444400,-29.5382640049005
Ruprecht_134,18,4,268.1864275136500,268.185507637091,-29.538869283444400,-29.538842462009
Ruprecht_134,19,2,268.18500877427100,268.185771509664,-29.538792499237800,-29.5384751180561
Ruprecht_134,19,3,268.18500877427100,268.18599263291,-29.538792499237800,-29.5382640049005
Ruprecht_134,19,4,268.18500877427100,268.185507637091,-29.538792499237800,-29.538842462009
Ruprecht_134,20,2,268.1855876871300,268.185771509664,-29.537321063569200,-29.5384751180561
Ruprecht_134,20,3,268.1855876871300,268.18599263291,-29.537321063569200,-29.5382640049005
Ruprecht_134,21,2,268.1849030178530,268.185771509664,-29.539089737533800,-29.5384751180561
Ruprecht_134,21,3,268.1849030178530,268.18599263291,-29.539089737533800,-29.5382640049005
Ruprecht_134,21,4,268.1849030178530,268.185507637091,-29.539089737533800,-29.538842462009
Ruprecht_134,23,2,268.1862400610720,268.185771509664,-29.538564307631300,-29.5384751180561
Ruprecht_134,23,3,268.1862400610720,268.18599263291,-29.538564307631300,-29.5382640049005
Ruprecht_134,23,4,268.1862400610720,268.185507637091,-29.538564307631300,-29.538842462009
Ruprecht_134,24,2,268.1854645453950,268.185771509664,-29.537927449423600,-29.5384751180561
Ruprecht_134,24,3,268.1854645453950,268.18599263291,-29.537927449423600,-29.5382640049005
Ruprecht_134,24,4,268.1854645453950,268.185507637091,-29.537927449423600,-29.538842462009
Ruprecht_134,25,2,268.18606508155600,268.185771509664,-29.53878431571890,-29.5384751180561
Ruprecht_134,25,3,268.18606508155600,268.18599263291,-29.53878431571890,-29.5382640049005
Ruprecht_134,25,4,268.18606508155600,268.185507637091,-29.53878431571890,-29.538842462009
Ruprecht_134,26,2,268.18697823829600,268.185771509664,-29.53709481791670,-29.5384751180561
Ruprecht_134,26,3,268.18697823829600,268.18599263291,-29.53709481791670,-29.5382640049005
Ruprecht_134,27,2,268.18586338164500,268.185771509664,-29.53823913376350,-29.5384751180561
Ruprecht_134,27,3,268.18586338164500,268.18599263291,-29.53823913376350,-29.5382640049005
Ruprecht_134,27,4,268.18586338164500,268.185507637091,-29.53823913376350,-29.538842462009
Ruprecht_134,28,2,268.18573101422000,268.185771509664,-29.53882952596890,-29.5384751180561
Ruprecht_134,28,3,268.18573101422000,268.18599263291,-29.53882952596890,-29.5382640049005
Ruprecht_134,28,4,268.18573101422000,268.185507637091,-29.53882952596890,-29.538842462009
Ruprecht_134,29,2,268.1864275136500,268.185771509664,-29.538869283444400,-29.5384751180561
Ruprecht_134,29,3,268.1864275136500,268.18599263291,-29.538869283444400,-29.5382640049005
Ruprecht_134,29,4,268.1864275136500,268.185507637091,-29.538869283444400,-29.538842462009
Ruprecht_134,30,2,268.18500877427100,268.185771509664,-29.538792499237800,-29.5384751180561
Ruprecht_134,30,3,268.18500877427100,268.18599263291,-29.538792499237800,-29.5382640049005
Ruprecht_134,30,4,268.18500877427100,268.185507637091,-29.538792499237800,-29.538842462009
Ruprecht_134,31,2,268.1850121241180,268.185771509664,-29.539530828639100,-29.5384751180561
Ruprecht_134,31,3,268.1850121241180,268.18599263291,-29.539530828639100,-29.5382640049005
Ruprecht_134,31,4,268.1850121241180,268.185507637091,-29.539530828639100,-29.538842462009
Ruprecht_134,32,2,268.1855876871300,268.185771509664,-29.537321063569200,-29.5384751180561
Ruprecht_134,32,3,268.1855876871300,268.18599263291,-29.537321063569200,-29.5382640049005
Ruprecht_134,33,2,268.1849030178530,268.185771509664,-29.539089737533800,-29.5384751180561
Ruprecht_134,33,3,268.1849030178530,268.18599263291,-29.539089737533800,-29.5382640049005
Ruprecht_134,33,4,268.1849030178530,268.185507637091,-29.539089737533800,-29.538842462009
Ruprecht_134,34,2,268.1862400610720,268.185771509664,-29.538564307631300,-29.5384751180561
Ruprecht_134,34,3,268.1862400610720,268.18599263291,-29.538564307631300,-29.5382640049005
Ruprecht_134,34,4,268.1862400610720,268.185507637091,-29.538564307631300,-29.538842462009
Ruprecht_134,35,2,268.1854645453950,268.185771509664,-29.537927449423600,-29.5384751180561
Ruprecht_134,35,3,268.1854645453950,268.18599263291,-29.537927449423600,-29.5382640049005
Ruprecht_134,35,4,268.1854645453950,268.185507637091,-29.537927449423600,-29.538842462009
Ruprecht_134,36,2,268.18606508155600,268.185771509664,-29.53878431571890,-29.5384751180561
Ruprecht_134,36,3,268.18606508155600,268.18599263291,-29.53878431571890,-29.5382640049005
Ruprecht_134,36,4,268.18606508155600,268.185507637091,-29.53878431571890,-29.538842462009
Ruprecht_134,38,5,268.17774510831500,268.177520529903,-29.540791372587100,-29.5407351373103
Ruprecht_134,40,5,268.1768411823500,268.177520529903,-29.54021017643840,-29.5407351373103
Ruprecht_134,41,5,268.17826873804800,268.177520529903,-29.540552781102300,-29.5407351373103
Ruprecht_134,42,5,268.1771650738240,268.177520529903,-29.541856226431600,-29.5407351373103
Ruprecht_134,43,5,268.1781085370100,268.177520529903,-29.541000197679000,-29.5407351373103
Ruprecht_134,44,5,268.177319295957,268.177520529903,-29.539670459032900,-29.5407351373103
Ruprecht_134,45,6,268.181320277954,268.180220633891,-29.530717990782800,-29.5309891283467
Ruprecht_134,46,6,268.17970523685600,268.180220633891,-29.532024838946600,-29.5309891283467
Ruprecht_134,46,8,268.17970523685600,268.179447967914,-29.532024838946600,-29.5311605135897
Ruprecht_134,46,9,268.17970523685600,268.179435304,-29.532024838946600,-29.530639444584
Ruprecht_134,47,6,268.1792785329750,268.180220633891,-29.531131338514600,-29.5309891283467
Ruprecht_134,47,8,268.1792785329750,268.179447967914,-29.531131338514600,-29.5311605135897
Ruprecht_134,47,9,268.1792785329750,268.179435304,-29.531131338514600,-29.530639444584
Ruprecht_134,48,6,268.17890362942200,268.180220633891,-29.530288038167000,-29.5309891283467
Ruprecht_134,48,8,268.17890362942200,268.179447967914,-29.530288038167000,-29.5311605135897
Ruprecht_134,48,9,268.17890362942200,268.179435304,-29.530288038167000,-29.530639444584
Ruprecht_134,49,6,268.1799391421200,268.180220633891,-29.53006965516700,-29.5309891283467
Ruprecht_134,49,8,268.1799391421200,268.179447967914,-29.53006965516700,-29.5311605135897
Ruprecht_134,49,9,268.1799391421200,268.179435304,-29.53006965516700,-29.530639444584
Ruprecht_134,50,6,268.1815660618190,268.180220633891,-29.531153500613700,-29.5309891283467
Ruprecht_134,51,7,268.18932115720100,268.188381927192,-29.53058864484870,-29.5312766857886
Ruprecht_134,52,7,268.189746656361,268.188381927192,-29.53172303527060,-29.5312766857886
Ruprecht_134,53,7,268.1885522790950,268.188381927192,-29.531227823744200,-29.5312766857886
Ruprecht_134,55,7,268.1878130766340,268.188381927192,-29.53056223078080,-29.5312766857886
Ruprecht_134,56,7,268.1887541954170,268.188381927192,-29.532195938471700,-29.5312766857886
Ruprecht_134,57,7,268.18904405760500,268.188381927192,-29.53148570829730,-29.5312766857886
Ruprecht_134,58,7,268.18955411511000,268.188381927192,-29.532131682967600,-29.5312766857886
Ruprecht_134,59,7,268.1892631881140,268.188381927192,-29.530266283531500,-29.5312766857886
Ruprecht_134,60,6,268.17970523685600,268.180220633891,-29.532024838946600,-29.5309891283467
Ruprecht_134,60,8,268.17970523685600,268.179447967914,-29.532024838946600,-29.5311605135897
Ruprecht_134,60,9,268.17970523685600,268.179435304,-29.532024838946600,-29.530639444584
Ruprecht_134,61,10,268.1779082902400,268.176624363437,-29.5316056437423,-29.5329773354231
Ruprecht_134,62,8,268.1799542577880,268.179447967914,-29.53241333709130,-29.5311605135897
Ruprecht_134,63,6,268.1792785329750,268.180220633891,-29.531131338514600,-29.5309891283467
Ruprecht_134,63,8,268.1792785329750,268.179447967914,-29.531131338514600,-29.5311605135897
Ruprecht_134,63,9,268.1792785329750,268.179435304,-29.531131338514600,-29.530639444584
Ruprecht_134,64,8,268.17843627187300,268.179447967914,-29.531562503153100,-29.5311605135897
Ruprecht_134,64,9,268.17843627187300,268.179435304,-29.531562503153100,-29.530639444584
Ruprecht_134,65,6,268.17890362942200,268.180220633891,-29.530288038167000,-29.5309891283467
Ruprecht_134,65,8,268.17890362942200,268.179447967914,-29.530288038167000,-29.5311605135897
Ruprecht_134,65,9,268.17890362942200,268.179435304,-29.530288038167000,-29.530639444584
Ruprecht_134,66,6,268.1799391421200,268.180220633891,-29.53006965516700,-29.5309891283467
Ruprecht_134,66,8,268.1799391421200,268.179447967914,-29.53006965516700,-29.5311605135897
Ruprecht_134,66,9,268.1799391421200,268.179435304,-29.53006965516700,-29.530639444584
Ruprecht_134,67,8,268.17838817093300,268.179447967914,-29.529966372316300,-29.5311605135897
Ruprecht_134,67,9,268.17838817093300,268.179435304,-29.529966372316300,-29.530639444584
Ruprecht_134,69,6,268.1792785329750,268.180220633891,-29.531131338514600,-29.5309891283467
Ruprecht_134,69,8,268.1792785329750,268.179447967914,-29.531131338514600,-29.5311605135897
Ruprecht_134,69,9,268.1792785329750,268.179435304,-29.531131338514600,-29.530639444584
Ruprecht_134,70,8,268.17843627187300,268.179447967914,-29.531562503153100,-29.5311605135897
Ruprecht_134,70,9,268.17843627187300,268.179435304,-29.531562503153100,-29.530639444584
Ruprecht_134,71,6,268.17890362942200,268.180220633891,-29.530288038167000,-29.5309891283467
Ruprecht_134,71,8,268.17890362942200,268.179447967914,-29.530288038167000,-29.5311605135897
Ruprecht_134,71,9,268.17890362942200,268.179435304,-29.530288038167000,-29.530639444584
Ruprecht_134,72,6,268.1799391421200,268.180220633891,-29.53006965516700,-29.5309891283467
Ruprecht_134,72,8,268.1799391421200,268.179447967914,-29.53006965516700,-29.5311605135897
Ruprecht_134,72,9,268.1799391421200,268.179435304,-29.53006965516700,-29.530639444584
Ruprecht_134,73,10,268.17627531815400,268.176624363437,-29.531830048230200,-29.5329773354231
Ruprecht_134,74,10,268.175652611371,268.176624363437,-29.53358048834100,-29.5329773354231
Ruprecht_134,75,10,268.17613608893200,268.176624363437,-29.534066896334000,-29.5329773354231
Ruprecht_134,76,10,268.1766413363000,268.176624363437,-29.532619112694000,-29.5329773354231
Ruprecht_134,77,10,268.1768433284750,268.176624363437,-29.533275062624700,-29.5329773354231
Ruprecht_134,79,10,268.1765168570580,268.176624363437,-29.533784524173800,-29.5329773354231
Ruprecht_134,80,11,268.1930915129970,268.192249034448,-29.5400539942889,-29.5394973273428
Ruprecht_134,80,12,268.1930915129970,268.192965573728,-29.5400539942889,-29.5402451805159
Ruprecht_134,81,11,268.19308558804600,268.192249034448,-29.538694364713700,-29.5394973273428
Ruprecht_134,82,11,268.19181940825800,268.192249034448,-29.540622337979000,-29.5394973273428
Ruprecht_134,82,12,268.19181940825800,268.192965573728,-29.540622337979000,-29.5402451805159
Ruprecht_134,83,11,268.19330721570600,268.192249034448,-29.539161210581500,-29.5394973273428
Ruprecht_134,83,12,268.19330721570600,268.192965573728,-29.539161210581500,-29.5402451805159
Ruprecht_134,84,12,268.19363972982000,268.192965573728,-29.53936085077330,-29.5402451805159
Ruprecht_134,85,11,268.1916451444030,268.192249034448,-29.540337962799700,-29.5394973273428
Ruprecht_134,85,12,268.1916451444030,268.192965573728,-29.540337962799700,-29.5402451805159
Ruprecht_134,86,11,268.1922144301640,268.192249034448,-29.539215186062100,-29.5394973273428
Ruprecht_134,86,12,268.1922144301640,268.192965573728,-29.539215186062100,-29.5402451805159
Ruprecht_134,87,11,268.19098670952300,268.192249034448,-29.53897297490120,-29.5394973273428
Ruprecht_134,88,11,268.1930915129970,268.192249034448,-29.5400539942889,-29.5394973273428
Ruprecht_134,88,12,268.1930915129970,268.192965573728,-29.5400539942889,-29.5402451805159
Ruprecht_134,89,12,268.1937238123200,268.192965573728,-29.540965877464400,-29.5402451805159
Ruprecht_134,90,11,268.19181940825800,268.192249034448,-29.540622337979000,-29.5394973273428
Ruprecht_134,90,12,268.19181940825800,268.192965573728,-29.540622337979000,-29.5402451805159
Ruprecht_134,91,12,268.1938160283000,268.192965573728,-29.54018788553920,-29.5402451805159
Ruprecht_134,92,11,268.19330721570600,268.192249034448,-29.539161210581500,-29.5394973273428
Ruprecht_134,92,12,268.19330721570600,268.192965573728,-29.539161210581500,-29.5402451805159
Ruprecht_134,93,12,268.19363972982000,268.192965573728,-29.53936085077330,-29.5402451805159
Ruprecht_134,94,12,268.1931657461140,268.192965573728,-29.54136040757660,-29.5402451805159
Ruprecht_134,95,12,268.1929578366740,268.192965573728,-29.541312001007600,-29.5402451805159
Ruprecht_134,96,11,268.1916451444030,268.192249034448,-29.540337962799700,-29.5394973273428
Ruprecht_134,96,12,268.1916451444030,268.192965573728,-29.540337962799700,-29.5402451805159
Ruprecht_134,97,11,268.1922144301640,268.192249034448,-29.539215186062100,-29.5394973273428
Ruprecht_134,97,12,268.1922144301640,268.192965573728,-29.539215186062100,-29.5402451805159
Ruprecht_134,98,13,268.1806606944000,268.18174418027,-29.546175595864000,-29.5454532089576
Ruprecht_134,99,13,268.18197168574100,268.18174418027,-29.54519562935350,-29.5454532089576
Ruprecht_134,100,13,268.182485457917,268.18174418027,-29.545820613011300,-29.5454532089576
Ruprecht_134,102,13,268.1831048957830,268.18174418027,-29.546055655941400,-29.5454532089576
Ruprecht_134,103,13,268.1828894677780,268.18174418027,-29.546223518289200,-29.5454532089576
Ruprecht_134,104,13,268.18167944875100,268.18174418027,-29.54658815644680,-29.5454532089576
Ruprecht_134,105,13,268.1811972516740,268.18174418027,-29.54625198382030,-29.5454532089576
Ruprecht_134,106,13,268.1811380758750,268.18174418027,-29.545706962957400,-29.5454532089576
Ruprecht_134,108,13,268.18131582397700,268.18174418027,-29.544534645350500,-29.5454532089576
Ruprecht_134,109,13,268.1823246351200,268.18174418027,-29.54489029015190,-29.5454532089576
Ruprecht_134,110,13,268.182759315626,268.18174418027,-29.545236660442900,-29.5454532089576
Ruprecht_134,111,13,268.1806996246420,268.18174418027,-29.54511914081640,-29.5454532089576
Ruprecht_134,112,13,268.18136008197200,268.18174418027,-29.544137996452200,-29.5454532089576
Ruprecht_134,113,14,268.194521474485,268.194920930719,-29.53329070762250,-29.5339539162022
Ruprecht_134,113,15,268.194521474485,268.195469504472,-29.53329070762250,-29.5325130156654
Ruprecht_134,114,14,268.1939036034010,268.194920930719,-29.532797827788900,-29.5339539162022
Ruprecht_134,115,14,268.19471549885300,268.194920930719,-29.53394744062110,-29.5339539162022
Ruprecht_134,117,14,268.19407314973800,268.194920930719,-29.534672490976000,-29.5339539162022
Ruprecht_134,118,15,268.1955612314230,268.195469504472,-29.53127835627070,-29.5325130156654
Ruprecht_134,118,29,268.1955612314230,268.196707736091,-29.53127835627070,-29.5309228041371
Ruprecht_134,119,15,268.1961371726000,268.195469504472,-29.531901588123100,-29.5325130156654
Ruprecht_134,119,29,268.1961371726000,268.196707736091,-29.531901588123100,-29.5309228041371
Ruprecht_134,120,14,268.194521474485,268.194920930719,-29.53329070762250,-29.5339539162022
Ruprecht_134,120,15,268.194521474485,268.195469504472,-29.53329070762250,-29.5325130156654
Ruprecht_134,121,15,268.196135293243,268.195469504472,-29.532523575350500,-29.5325130156654
Ruprecht_134,122,14,268.19613794398700,268.194920930719,-29.533081152811400,-29.5339539162022
Ruprecht_134,122,15,268.19613794398700,268.195469504472,-29.533081152811400,-29.5325130156654
Ruprecht_134,123,15,268.1949931496510,268.195469504472,-29.532439228602000,-29.5325130156654
Ruprecht_134,125,16,268.1773562300700,268.176484447487,-29.546788924692800,-29.5460466747214
Ruprecht_134,126,16,268.1772441648650,268.176484447487,-29.545893704514700,-29.5460466747214
Ruprecht_134,127,16,268.1754742545950,268.176484447487,-29.546238663736300,-29.5460466747214
Ruprecht_134,127,20,268.1754742545950,268.175392442328,-29.546238663736300,-29.5460190608141
Ruprecht_134,127,21,268.1754742545950,268.175774961141,-29.546238663736300,-29.5463009315632
Ruprecht_134,128,17,268.17871827204600,268.179599078964,-29.52710376485450,-29.5262822477218
Ruprecht_134,129,17,268.18004458161700,268.179599078964,-29.525417710554700,-29.5262822477218
Ruprecht_134,129,28,268.18004458161700,268.180252335756,-29.525417710554700,-29.5248819474748
Ruprecht_134,130,17,268.18008519230200,268.179599078964,-29.527013003584900,-29.5262822477218
Ruprecht_134,131,17,268.1800291571980,268.179599078964,-29.525223919922400,-29.5262822477218
Ruprecht_134,131,28,268.1800291571980,268.180252335756,-29.525223919922400,-29.5248819474748
Ruprecht_134,133,18,268.1885467303130,268.188201809133,-29.54800463453080,-29.5480908903389
Ruprecht_134,133,19,268.1885467303130,268.188415384833,-29.54800463453080,-29.5480702025753
Ruprecht_134,133,22,268.1885467303130,268.188356388583,-29.54800463453080,-29.5481867522178
Ruprecht_134,134,18,268.18793235130000,268.188201809133,-29.547766430293200,-29.5480908903389
Ruprecht_134,134,19,268.18793235130000,268.188415384833,-29.547766430293200,-29.5480702025753
Ruprecht_134,134,22,268.18793235130000,268.188356388583,-29.547766430293200,-29.5481867522178
Ruprecht_134,135,18,268.18683745978100,268.188201809133,-29.548712401600800,-29.5480908903389
Ruprecht_134,138,18,268.18824691086400,268.188201809133,-29.547583008998100,-29.5480908903389
Ruprecht_134,138,19,268.18824691086400,268.188415384833,-29.547583008998100,-29.5480702025753
Ruprecht_134,138,22,268.18824691086400,268.188356388583,-29.547583008998100,-29.5481867522178
Ruprecht_134,139,18,268.1890586337140,268.188201809133,-29.547181780004700,-29.5480908903389
Ruprecht_134,139,19,268.1890586337140,268.188415384833,-29.547181780004700,-29.5480702025753
Ruprecht_134,139,22,268.1890586337140,268.188356388583,-29.547181780004700,-29.5481867522178
Ruprecht_134,140,18,268.18718594556600,268.188201809133,-29.54715731650100,-29.5480908903389
Ruprecht_134,140,19,268.18718594556600,268.188415384833,-29.54715731650100,-29.5480702025753
Ruprecht_134,140,22,268.18718594556600,268.188356388583,-29.54715731650100,-29.5481867522178
Ruprecht_134,141,18,268.1885467303130,268.188201809133,-29.54800463453080,-29.5480908903389
Ruprecht_134,141,19,268.1885467303130,268.188415384833,-29.54800463453080,-29.5480702025753
Ruprecht_134,141,22,268.1885467303130,268.188356388583,-29.54800463453080,-29.5481867522178
Ruprecht_134,142,18,268.18793235130000,268.188201809133,-29.547766430293200,-29.5480908903389
Ruprecht_134,142,19,268.18793235130000,268.188415384833,-29.547766430293200,-29.5480702025753
Ruprecht_134,142,22,268.18793235130000,268.188356388583,-29.547766430293200,-29.5481867522178
Ruprecht_134,143,18,268.18824691086400,268.188201809133,-29.547583008998100,-29.5480908903389
Ruprecht_134,143,19,268.18824691086400,268.188415384833,-29.547583008998100,-29.5480702025753
Ruprecht_134,143,22,268.18824691086400,268.188356388583,-29.547583008998100,-29.5481867522178
Ruprecht_134,144,18,268.1890586337140,268.188201809133,-29.547181780004700,-29.5480908903389
Ruprecht_134,144,19,268.1890586337140,268.188415384833,-29.547181780004700,-29.5480702025753
Ruprecht_134,144,22,268.1890586337140,268.188356388583,-29.547181780004700,-29.5481867522178
Ruprecht_134,145,20,268.17409799868800,268.175392442328,-29.545240134516400,-29.5460190608141
Ruprecht_134,146,16,268.1754742545950,268.176484447487,-29.546238663736300,-29.5460466747214
Ruprecht_134,146,20,268.1754742545950,268.175392442328,-29.546238663736300,-29.5460190608141
Ruprecht_134,146,21,268.1754742545950,268.175774961141,-29.546238663736300,-29.5463009315632
Ruprecht_134,147,16,268.1754742545950,268.176484447487,-29.546238663736300,-29.5460466747214
Ruprecht_134,147,20,268.1754742545950,268.175392442328,-29.546238663736300,-29.5460190608141
Ruprecht_134,147,21,268.1754742545950,268.175774961141,-29.546238663736300,-29.5463009315632
Ruprecht_134,148,18,268.1885467303130,268.188201809133,-29.54800463453080,-29.5480908903389
Ruprecht_134,148,19,268.1885467303130,268.188415384833,-29.54800463453080,-29.5480702025753
Ruprecht_134,148,22,268.1885467303130,268.188356388583,-29.54800463453080,-29.5481867522178
Ruprecht_134,149,18,268.18793235130000,268.188201809133,-29.547766430293200,-29.5480908903389
Ruprecht_134,149,19,268.18793235130000,268.188415384833,-29.547766430293200,-29.5480702025753
Ruprecht_134,149,22,268.18793235130000,268.188356388583,-29.547766430293200,-29.5481867522178
Ruprecht_134,150,18,268.18824691086400,268.188201809133,-29.547583008998100,-29.5480908903389
Ruprecht_134,150,19,268.18824691086400,268.188415384833,-29.547583008998100,-29.5480702025753
Ruprecht_134,150,22,268.18824691086400,268.188356388583,-29.547583008998100,-29.5481867522178
Ruprecht_134,151,18,268.1890586337140,268.188201809133,-29.547181780004700,-29.5480908903389
Ruprecht_134,151,19,268.1890586337140,268.188415384833,-29.547181780004700,-29.5480702025753
Ruprecht_134,151,22,268.1890586337140,268.188356388583,-29.547181780004700,-29.5481867522178
Ruprecht_134,152,23,268.17135129119600,268.171429703321,-29.541979619007500,-29.541872996408
Ruprecht_134,152,24,268.17135129119600,268.171340666789,-29.541979619007500,-29.541975656346
Ruprecht_134,152,27,268.17135129119600,268.171230583092,-29.541979619007500,-29.5426228733082
Ruprecht_134,153,23,268.1710123046030,268.171429703321,-29.54087863103510,-29.541872996408
Ruprecht_134,153,24,268.1710123046030,268.171340666789,-29.54087863103510,-29.541975656346
Ruprecht_134,154,23,268.1713883518830,268.171429703321,-29.542593512544500,-29.541872996408
Ruprecht_134,154,24,268.1713883518830,268.171340666789,-29.542593512544500,-29.541975656346
Ruprecht_134,154,27,268.1713883518830,268.171230583092,-29.542593512544500,-29.5426228733082
Ruprecht_134,155,23,268.1713316683580,268.171429703321,-29.54241219438780,-29.541872996408
Ruprecht_134,155,24,268.1713316683580,268.171340666789,-29.54241219438780,-29.541975656346
Ruprecht_134,155,27,268.1713316683580,268.171230583092,-29.54241219438780,-29.5426228733082
Ruprecht_134,156,23,268.17038194722900,268.171429703321,-29.54229807228180,-29.541872996408
Ruprecht_134,156,24,268.17038194722900,268.171340666789,-29.54229807228180,-29.541975656346
Ruprecht_134,156,27,268.17038194722900,268.171230583092,-29.54229807228180,-29.5426228733082
Ruprecht_134,157,23,268.17128840661000,268.171429703321,-29.541217228114500,-29.541872996408
Ruprecht_134,157,24,268.17128840661000,268.171340666789,-29.541217228114500,-29.541975656346
Ruprecht_134,158,23,268.1726308962660,268.171429703321,-29.541900248219300,-29.541872996408
Ruprecht_134,158,24,268.1726308962660,268.171340666789,-29.541900248219300,-29.541975656346
Ruprecht_134,159,23,268.17135129119600,268.171429703321,-29.541979619007500,-29.541872996408
Ruprecht_134,159,24,268.17135129119600,268.171340666789,-29.541979619007500,-29.541975656346
Ruprecht_134,159,27,268.17135129119600,268.171230583092,-29.541979619007500,-29.5426228733082
Ruprecht_134,160,23,268.1710123046030,268.171429703321,-29.54087863103510,-29.541872996408
Ruprecht_134,160,24,268.1710123046030,268.171340666789,-29.54087863103510,-29.541975656346
Ruprecht_134,161,23,268.1713883518830,268.171429703321,-29.542593512544500,-29.541872996408
Ruprecht_134,161,24,268.1713883518830,268.171340666789,-29.542593512544500,-29.541975656346
Ruprecht_134,161,27,268.1713883518830,268.171230583092,-29.542593512544500,-29.5426228733082
Ruprecht_134,162,23,268.1713316683580,268.171429703321,-29.54241219438780,-29.541872996408
Ruprecht_134,162,24,268.1713316683580,268.171340666789,-29.54241219438780,-29.541975656346
Ruprecht_134,162,27,268.1713316683580,268.171230583092,-29.54241219438780,-29.5426228733082
Ruprecht_134,163,23,268.17038194722900,268.171429703321,-29.54229807228180,-29.541872996408
Ruprecht_134,163,24,268.17038194722900,268.171340666789,-29.54229807228180,-29.541975656346
Ruprecht_134,163,27,268.17038194722900,268.171230583092,-29.54229807228180,-29.5426228733082
Ruprecht_134,164,23,268.17128840661000,268.171429703321,-29.541217228114500,-29.541872996408
Ruprecht_134,164,24,268.17128840661000,268.171340666789,-29.541217228114500,-29.541975656346
Ruprecht_134,165,23,268.1726308962660,268.171429703321,-29.541900248219300,-29.541872996408
Ruprecht_134,165,24,268.1726308962660,268.171340666789,-29.541900248219300,-29.541975656346
Ruprecht_134,166,25,268.17608581063,268.175112019635,-29.527793622023100,-29.5274312130789
Ruprecht_134,167,25,268.1742854507870,268.175112019635,-29.526603038059600,-29.5274312130789
Ruprecht_134,168,25,268.17431217895700,268.175112019635,-29.52815127026810,-29.5274312130789
Ruprecht_134,170,25,268.1750937111520,268.175112019635,-29.52695504603640,-29.5274312130789
Ruprecht_134,171,26,268.1922555018270,268.192483911914,-29.526671372434900,-29.5270700837485
Ruprecht_134,172,26,268.19250536848700,268.192483911914,-29.527864920912900,-29.5270700837485
Ruprecht_134,173,26,268.1923545222810,268.192483911914,-29.52765831532230,-29.5270700837485
Ruprecht_134,174,26,268.19257872121400,268.192483911914,-29.527138630931000,-29.5270700837485
Ruprecht_134,175,23,268.17135129119600,268.171429703321,-29.541979619007500,-29.541872996408
Ruprecht_134,175,24,268.17135129119600,268.171340666789,-29.541979619007500,-29.541975656346
Ruprecht_134,175,27,268.17135129119600,268.171230583092,-29.541979619007500,-29.5426228733082
Ruprecht_134,176,23,268.1713883518830,268.171429703321,-29.542593512544500,-29.541872996408
Ruprecht_134,176,24,268.1713883518830,268.171340666789,-29.542593512544500,-29.541975656346
Ruprecht_134,176,27,268.1713883518830,268.171230583092,-29.542593512544500,-29.5426228733082
Ruprecht_134,177,23,268.1713316683580,268.171429703321,-29.54241219438780,-29.541872996408
Ruprecht_134,177,24,268.1713316683580,268.171340666789,-29.54241219438780,-29.541975656346
Ruprecht_134,177,27,268.1713316683580,268.171230583092,-29.54241219438780,-29.5426228733082
Ruprecht_134,178,23,268.17038194722900,268.171429703321,-29.54229807228180,-29.541872996408
Ruprecht_134,178,24,268.17038194722900,268.171340666789,-29.54229807228180,-29.541975656346
Ruprecht_134,178,27,268.17038194722900,268.171230583092,-29.54229807228180,-29.5426228733082
Ruprecht_134,179,23,268.17128840661000,268.171429703321,-29.541217228114500,-29.541872996408
Ruprecht_134,179,24,268.17128840661000,268.171340666789,-29.541217228114500,-29.541975656346
Ruprecht_134,180,23,268.1726308962660,268.171429703321,-29.541900248219300,-29.541872996408
Ruprecht_134,180,24,268.1726308962660,268.171340666789,-29.541900248219300,-29.541975656346
Ruprecht_134,181,24,268.17263563282400,268.171340666789,-29.54326331653170,-29.541975656346
Ruprecht_134,182,28,268.1797990602640,268.180252335756,-29.524052744056600,-29.5248819474748
Ruprecht_134,183,17,268.18004458161700,268.179599078964,-29.525417710554700,-29.5262822477218
